7	20
7	84
7	50
7	47
7	38
7	21
7	38
7	18
7	69
7	78
7	55
7	91
7	4
7	10
7	61
7	64
7	97
7	50
7	55
7	92
7	97
7	65
7	53
7	96
7	8
7	93
7	49
7	24
8	1
8	35
8	13
8	53
8	3
8	92
8	84
8	9
8	38
8	74
8	54
8	86
8	20
8	92
8	37
8	95
8	100
8	14
8	53
8	29
8	6
8	70
8	13
8	80
8	95
8	86
8	82
8	55
8	24
8	70
8	5
8	44
8	6
8	91
8	13
8	7
8	57
8	90
8	91
8	99
8	19
8	94
8	64
8	39
8	85
8	40
8	70
8	1
8	3
9	96
9	25
9	38
9	8
9	36
9	93
9	32
9	82
9	20
9	50
9	29
9	80
9	10
9	17
9	52
9	34
9	12
9	43
9	5
9	28
9	53
9	99
9	27
9	25
9	15
9	43
9	5
9	11
9	99
9	43
9	6
9	40
9	9
9	31
9	7
9	26
9	41
9	98
9	79
9	24
9	73
9	92
9	56
10	41
10	13
10	1
10	21
10	100
10	78
10	30
10	96
10	46
10	11
10	25
10	37
10	44
10	56
10	3
10	47
10	59
10	1
10	33
10	8
10	76
10	86
10	41
10	72
10	60
10	25
10	65
10	36
10	6
10	41
10	57
10	44
10	45
10	54
10	52
10	89
10	11
10	41
10	53
10	75
10	26
10	88
10	61
10	45
10	72
10	47
10	10
10	90
10	94
10	28
10	61
10	28
10	35
10	79
10	59
10	56
11	60
11	73
11	34
11	81
11	43
11	47
11	85
11	91
11	22
11	93
11	89
11	39
11	87
11	40
11	41
11	65
11	63
11	64
11	82
11	18
11	38
11	99
11	46
11	73
11	66
11	54
11	41
11	100
11	83
11	94
11	55
11	83
11	39
11	7
11	47
11	19
11	19
11	45
11	67
11	44
11	69
11	21
11	99
11	90
11	5
11	68
11	42
11	31
11	34
11	57
11	28
12	86
12	26
12	61
12	92
12	81
12	83
12	81
12	81
12	10
12	75
12	57
12	77
12	26
12	70
12	31
12	31
12	86
12	15
12	84
12	65
12	47
12	85
12	56
12	66
12	71
12	37
12	41
12	79
12	75
12	58
12	27
12	1
12	49
12	97
12	57
12	50
12	14
12	32
12	79
12	18
12	73
12	76
12	75
12	38
12	66
13	3
13	77
13	47
13	43
13	14
13	53
13	68
13	29
13	53
13	93
13	24
13	39
13	98
13	96
13	53
13	93
13	9
13	3
13	62
13	79
13	94
13	9
13	18
13	16
13	85
13	71
13	27
13	72
13	97
13	45
13	34
13	44
13	22
13	78
13	94
13	6
13	7
13	22
13	78
13	24
13	88
13	97
13	36
13	17
13	9
13	15
13	26
13	26
13	81
13	10
13	63
13	80
13	72
13	39
13	77
14	31
14	74
14	84
14	78
14	70
14	57
14	4
14	87
14	64
14	53
14	91
14	82
14	68
14	20
14	90
14	36
14	38
14	7
14	65
14	92
14	38
14	98
14	43
14	99
14	63
14	36
14	29
14	23
14	35
14	92
14	78
14	72
14	71
14	22
14	9
14	72
14	34
14	33
14	26
14	37
14	51
14	67
14	75
14	46
14	9
14	38
14	10
14	38
15	80
15	52
15	21
15	32
15	33
15	61
15	58
15	88
15	7
15	17
15	90
15	7
15	90
15	39
15	15
15	56
15	75
15	49
15	83
15	23
15	68
15	25
15	28
15	77
15	30
15	56
15	52
15	14
15	21
15	9
15	69
15	29
15	72
15	84
15	11
15	4
15	80
15	71
15	33
15	41
15	52
15	73
15	69
15	60
15	50
15	27
15	12
15	68
15	94
15	77
15	37
15	73
16	82
16	76
16	53
16	76
16	89
16	73
16	24
16	7
16	13
16	58
16	41
16	7
16	72
16	77
16	20
16	77
16	70
16	61
16	96
16	76
16	76
16	19
16	43
16	55
16	93
16	25
16	41
16	100
16	17
16	15
16	10
16	70
16	23
16	45
16	54
16	36
16	19
16	68
16	20
16	3
16	3
16	10
16	20
16	17
16	22
16	11
16	84
16	49
16	67
16	10
16	68
16	47
16	68
16	86
16	6
17	54
17	86
17	84
17	47
17	25
17	44
17	75
17	80
17	56
17	16
17	2
17	74
17	12
17	55
17	76
17	86
17	55
17	59
17	88
17	85
17	58
17	70
17	32
17	55
17	48
17	47
17	61
17	6
17	65
17	71
17	96
17	10
17	7
17	8
17	80
17	39
17	84
17	68
17	45
17	98
17	30
17	50
17	9
17	30
17	71
18	46
18	70
18	40
18	93
18	90
18	43
18	100
18	17
18	35
18	94
18	37
18	100
18	64
18	53
18	8
18	59
18	22
18	4
18	80
18	65
18	81
18	75
18	46
18	12
18	51
18	60
18	88
18	99
18	72
18	40
18	48
18	3
18	40
18	75
18	54
18	98
18	55
18	20
18	14
18	56
18	42
18	43
18	23
18	70
18	97
18	56
18	58
18	77
18	95
18	47
18	18
18	70
19	89
19	73
19	96
19	4
19	64
19	48
19	68
19	61
19	66
19	31
19	77
19	1
19	79
19	37
19	65
19	58
19	47
19	71
19	43
19	25
19	61
19	79
19	97
19	61
19	15
19	9
19	90
19	46
19	18
19	27
19	37
19	29
19	91
19	16
19	58
19	7
19	38
19	37
19	98
19	56
19	8
19	49
19	45
19	73
19	17
19	24
19	26
19	94
19	71
19	14
20	3
20	52
20	44
20	74
20	40
20	41
20	8
20	18
20	65
20	14
20	75
20	30
20	27
20	40
20	99
20	98
20	51
20	57
20	40
20	42
20	6
20	73
20	24
20	59
20	58
20	64
20	34
20	52
20	84
20	53
20	22
20	64
20	87
20	69
20	43
20	17
20	17
20	2
20	68
20	57
20	52
20	23
20	9
20	60
20	24
20	2
20	95
21	47
21	8
21	25
21	6
21	92
21	93
21	21
21	17
21	58
21	79
21	34
21	50
21	33
21	81
21	42
21	65
21	56
21	2
21	93
21	26
21	96
21	38
21	95
21	83
21	23
21	35
21	30
21	43
21	12
21	68
21	4
21	36
21	17
21	77
21	82
21	52
21	56
21	77
21	39
21	10
21	23
21	59
21	77
21	5
21	35
21	96
21	26
21	13
21	17
21	92
21	97
21	62
22	63
22	25
22	51
22	64
22	51
22	59
22	81
22	55
22	8
22	88
22	89
22	84
22	90
22	90
22	22
22	84
22	41
22	56
22	11
22	53
22	85
22	95
22	63
22	74
22	46
22	19
22	36
22	74
22	14
22	37
22	8
22	32
22	70
22	60
22	40
22	23
22	87
22	4
22	93
22	98
22	81
22	99
22	44
22	85
22	87
22	86
22	19
22	93
22	39
22	82
22	29
22	12
22	46
23	61
23	83
23	47
23	36
23	25
23	47
23	46
23	39
23	60
23	99
23	66
23	85
23	5
23	9
23	56
23	61
23	59
23	20
23	20
23	26
23	6
23	6
23	75
23	69
23	66
23	33
23	53
23	67
23	33
23	40
23	14
23	58
23	12
23	97
23	19
23	79
23	62
23	83
23	36
23	60
23	60
23	51
23	52
23	33
23	58
23	5
23	25
24	40
24	17
24	63
24	18
24	89
24	94
24	76
24	41
24	50
24	42
24	29
24	2
24	42
24	7
24	50
24	18
24	17
24	12
24	93
24	20
24	63
24	78
24	60
24	80
24	52
24	5
24	67
24	79
24	8
24	71
24	78
24	78
24	10
24	84
24	70
24	25
25	71
25	16
25	44
25	46
25	36
25	86
25	73
25	43
25	71
25	42
25	2
25	35
25	6
25	91
25	97
25	100
25	59
25	56
25	41
25	35
25	2
25	67
25	65
25	87
25	28
25	79
25	5
25	25
25	55
25	39
25	31
25	38
25	97
25	3
25	14
25	26
25	21
25	28
25	73
25	33
25	82
25	60
25	94
25	80
26	57
26	71
26	20
26	67
26	20
26	100
26	37
26	79
26	97
26	70
26	1
26	75
26	23
26	40
26	7
26	79
26	69
26	80
26	69
26	26
26	33
26	28
26	74
26	83
26	4
26	54
26	66
26	66
26	26
26	40
26	18
26	59
26	52
26	67
26	86
26	19
26	7
26	81
26	70
26	2
26	41
26	62
26	74
26	71
26	10
26	18
26	34
26	59
26	44
26	4
26	39
26	30
26	56
26	8
26	33
26	52
26	96
26	74
26	95
26	18
26	29
26	38
26	77
26	11
26	9
26	66
26	55
26	84
26	64
26	44
27	16
27	70
27	51
27	84
27	58
27	1
27	80
27	62
27	10
27	95
27	36
27	64
27	64
27	76
27	80
27	13
27	66
27	83
27	45
27	84
27	64
27	37
27	59
27	30
27	87
27	58
27	92
27	46
27	81
27	62
27	34
27	73
27	60
27	34
27	55
27	38
27	59
27	46
27	62
27	87
27	35
27	96
27	13
27	17
27	70
27	67
27	38
27	60
27	27
27	50
27	51
27	56
27	64
28	59
28	41
28	19
28	71
28	83
28	66
28	28
28	91
28	87
28	44
28	83
28	23
28	35
28	4
28	47
28	27
28	92
28	9
28	43
28	55
28	80
28	52
28	15
28	86
28	65
28	2
28	24
28	1
28	88
28	100
28	96
28	91
28	51
28	55
28	55
28	27
28	18
28	6
28	11
28	66
28	76
28	53
28	47
28	86
28	45
28	48
28	38
28	97
29	7
29	88
29	52
29	66
29	99
29	33
29	86
29	18
29	13
29	41
29	74
29	19
29	32
29	58
29	70
29	50
29	53
29	4
29	75
29	72
29	2
29	89
29	19
29	46
29	23
29	82
29	9
29	95
29	41
29	84
29	23
29	5
29	94
29	99
29	44
29	48
29	80
29	43
29	90
30	54
30	87
30	54
30	44
30	80
30	74
30	77
30	19
30	22
30	91
30	21
30	48
30	77
30	92
30	40
30	17
30	51
30	99
30	47
30	92
30	57
30	70
30	93
30	98
30	68
30	47
30	5
30	71
30	44
30	19
30	62
30	67
30	44
30	81
30	19
30	20
30	93
30	56
30	22
30	79
30	10
30	87
30	36
30	95
30	49
30	100
30	60
30	25
30	28
30	6
30	8
30	9
30	38
30	48
30	11
30	61
30	32
30	43
31	49
31	18
31	13
31	52
31	12
31	33
31	49
31	17
31	3
31	45
31	29
31	43
31	39
31	86
31	20
31	87
31	10
31	1
31	78
31	89
31	93
31	77
31	43
31	42
31	13
31	28
31	31
31	79
31	52
31	3
31	11
31	58
31	9
31	25
31	96
31	74
31	29
31	19
31	67
31	97
31	3
31	100
31	21
31	9
31	90
31	81
31	51
31	1
31	37
31	66
31	76
31	31
31	13
31	47
31	38
32	27
32	40
32	65
32	84
32	95
32	69
32	96
32	73
32	11
32	25
32	79
32	19
32	23
32	97
32	16
32	5
32	42
32	28
32	22
32	73
32	68
32	2
32	37
32	99
32	5
32	95
32	33
32	94
32	12
32	72
32	31
32	17
32	49
32	94
32	51
32	8
32	10
32	87
32	83
32	72
32	16
33	8
33	10
33	72
33	3
33	54
33	98
33	47
33	95
33	90
33	88
33	66
33	84
33	66
33	54
33	32
33	25
33	5
33	15
33	47
33	11
33	82
33	52
33	13
33	55
33	42
33	95
33	56
33	60
33	70
33	11
33	54
33	65
33	60
33	37
33	90
33	40
33	11
33	95
33	81
33	91
33	62
33	61
33	7
33	88
33	67
33	23
33	73
33	16
33	60
33	39
33	31
33	71
33	13
33	9
33	42
33	46
33	51
33	74
33	38
33	80
33	85
33	66
33	46
33	10
33	86
33	15
33	78
34	35
34	4
34	28
34	68
34	40
34	91
34	83
34	47
34	59
34	23
34	22
34	57
34	96
34	35
34	63
34	93
34	39
34	29
34	72
34	76
34	7
34	71
34	78
34	37
34	2
34	47
34	85
34	38
34	91
34	1
34	70
34	8
34	55
34	7
34	57
34	7
34	36
34	55
34	67
34	1
34	47
34	29
34	94
34	95
34	40
35	18
35	82
35	63
35	13
35	21
35	50
35	54
35	15
35	11
35	26
35	46
35	42
35	98
35	44
35	81
35	53
35	25
35	42
35	33
35	79
35	29
35	48
35	42
35	68
35	49
35	55
35	96
35	39
35	94
35	96
35	4
35	95
35	58
35	35
35	73
35	12
35	34
35	67
35	13
35	9
35	7
35	71
36	69
36	48
36	32
36	64
36	76
36	60
36	85
36	1
36	60
36	45
36	90
36	87
36	44
36	48
36	12
36	97
36	44
36	89
36	47
36	63
36	21
36	64
36	33
36	2
36	44
36	11
36	11
36	100
36	84
36	56
36	10
36	6
36	8
36	80
36	64
36	25
36	11
36	94
36	87
36	66
36	35
36	49
36	25
37	53
37	73
37	10
37	27
37	78
37	48
37	63
37	55
37	27
37	36
37	44
37	40
37	61
37	2
37	100
37	74
37	4
37	62
37	52
37	71
37	32
37	51
37	55
37	81
37	32
37	28
37	3
37	37
37	65
38	45
38	88
38	50
38	59
38	27
38	35
38	20
38	12
38	28
38	10
38	38
38	19
38	43
38	38
38	74
38	32
38	90
38	36
38	85
38	51
38	45
38	28
38	23
38	9
38	21
38	71
38	11
38	81
38	43
38	8
38	37
38	59
38	12
38	22
38	49
38	64
38	31
38	29
38	78
38	82
38	15
38	15
38	26
38	11
38	79
38	18
39	82
39	15
39	20
39	72
39	30
39	74
39	35
39	5
39	2
39	74
39	33
39	60
39	40
39	84
39	99
39	49
39	37
39	74
39	75
39	29
39	45
39	13
39	39
39	75
39	69
39	54
39	98
39	92
39	21
39	90
39	75
39	69
39	88
39	11
39	11
39	34
39	69
39	20
39	46
39	26
39	60
39	22
39	84
39	19
39	19
39	66
39	62
39	4
40	31
40	38
40	67
40	98
40	39
40	58
40	29
40	50
40	32
40	95
40	52
40	98
40	57
40	51
40	19
40	93
40	49
40	77
40	48
40	51
40	57
40	45
40	58
40	78
40	89
40	31
40	37
40	14
40	42
40	24
40	40
40	1
40	33
40	47
40	64
40	83
40	50
40	79
40	7
40	75
40	66
40	4
40	11
40	53
40	38
40	47
41	39
41	78
41	79
41	10
41	80
41	30
41	6
41	70
41	97
41	67
41	62
41	8
41	52
41	92
41	27
41	84
41	1
41	58
41	51
41	34
41	89
41	25
41	43
41	44
41	50
41	26
41	65
41	48
41	95
41	30
41	87
41	2
41	57
41	64
41	60
41	38
41	67
41	83
41	22
41	1
41	22
41	79
41	45
41	36
41	95
41	20
41	39
41	18
41	68
41	24
41	64
41	5
41	44
42	47
42	55
42	80
42	33
42	68
42	52
42	59
42	70
42	11
42	58
42	45
42	96
42	21
42	54
42	24
42	66
42	90
42	72
42	100
42	24
42	28
42	42
42	40
42	82
42	86
42	77
42	97
42	27
42	19
42	2
42	45
42	16
42	30
42	72
42	60
42	82
42	31
42	21
42	17
42	50
42	72
42	17
42	55
42	67
42	29
42	25
42	6
42	76
42	30
42	20
42	83
42	12
42	54
42	73
42	32
43	4
43	7
43	30
43	29
43	66
43	75
43	74
43	12
43	96
43	70
43	87
43	18
43	20
43	35
43	90
43	93
43	64
43	5
43	34
43	78
43	68
43	18
43	65
43	38
43	79
43	32
43	72
43	68
43	56
43	32
43	60
43	52
43	82
43	68
43	88
43	56
43	61
43	24
43	76
43	65
43	4
43	50
43	54
43	47
43	15
43	95
43	100
43	3
43	86
43	2
43	97
43	56
43	59
43	11
44	62
44	84
44	24
44	36
44	76
44	12
44	92
44	100
44	94
44	44
44	96
44	3
44	30
44	36
44	23
44	30
44	65
44	11
44	46
44	18
44	24
44	83
44	94
44	71
44	45
44	9
44	93
44	7
44	82
44	78
44	90
44	8
44	64
44	43
44	17
44	48
44	56
44	99
44	1
44	30
44	34
44	12
44	67
44	24
44	51
44	88
45	64
45	64
45	5
45	82
45	54
45	17
45	67
45	35
45	59
45	12
45	81
45	97
45	8
45	47
45	60
45	33
45	25
45	6
45	17
45	64
45	52
45	57
45	49
45	78
45	12
45	22
45	97
45	82
45	7
45	81
45	40
45	52
45	37
45	32
45	32
45	81
45	20
45	33
45	23
45	7
45	64
45	69
46	32
46	98
46	60
46	25
46	36
46	59
46	55
46	40
46	5
46	67
46	91
46	20
46	15
46	6
46	81
46	54
46	40
46	20
46	81
46	82
46	38
46	33
46	73
46	73
46	97
46	55
46	77
46	47
46	68
46	9
46	62
46	97
46	2
46	28
46	34
46	92
46	97
46	41
46	58
46	55
46	95
46	83
46	72
46	23
46	19
46	94
46	44
46	84
46	74
46	46
46	66
46	21
46	11
46	91
46	84
46	14
46	26
46	33
46	5
46	35
46	38
47	77
47	55
47	27
47	5
47	18
47	41
47	38
47	100
47	84
47	30
47	12
47	94
47	9
47	85
47	23
47	53
47	5
47	65
47	74
47	69
47	93
47	4
47	93
47	71
47	28
47	31
47	63
47	35
47	10
47	90
47	11
47	93
47	64
47	85
47	15
47	74
47	7
47	70
47	2
47	46
47	70
47	61
47	98
47	25
47	65
47	84
47	24
47	56
47	24
47	81
47	89
47	75
47	16
47	34
47	89
47	78
47	10
47	91
48	12
48	36
48	51
48	100
48	10
48	76
48	32
48	90
48	52
48	64
48	46
48	90
48	91
48	52
48	68
48	85
48	72
48	29
48	6
48	88
48	78
48	83
48	99
48	38
48	94
48	15
48	15
48	54
48	15
48	49
48	42
48	35
48	38
48	91
48	31
48	60
48	39
48	37
48	33
48	5
48	58
48	26
48	81
48	29
49	58
49	95
49	29
49	88
49	67
49	31
49	4
49	51
49	78
49	80
49	95
49	71
49	84
49	47
49	75
49	27
49	39
49	77
49	36
49	8
49	25
49	53
49	53
49	38
49	59
49	36
49	48
49	4
49	60
49	6
49	26
50	58
50	56
50	15
50	82
50	93
50	75
50	64
50	96
50	40
50	35
50	93
50	22
50	68
50	89
50	46
50	49
50	4
50	97
50	95
50	93
50	4
50	95
50	95
50	41
50	33
50	7
50	100
50	38
50	4
50	50
50	29
50	19
50	6
50	29
50	5
50	50
50	47
50	28
50	96
50	63
50	55
50	21
50	45
50	28
50	22
50	51
50	25
50	19
50	75
50	75
50	66
51	81
51	58
51	75
51	47
51	14
51	2
51	40
51	49
51	59
51	18
51	22
51	51
51	83
51	38
51	89
51	64
51	74
51	49
51	62
51	39
51	63
51	85
51	17
51	6
51	24
51	43
51	27
51	40
51	3
51	91
51	84
51	59
51	8
51	69
51	71
51	100
51	56
51	22
51	39
51	75
51	16
51	76
51	36
51	1
51	62
51	100
51	90
51	93
51	96
52	93
52	32
52	44
52	98
52	6
52	82
52	10
52	54
52	61
52	15
52	40
52	55
52	37
52	84
52	48
52	87
52	40
52	29
52	67
52	52
52	98
52	50
52	62
52	45
52	99
52	28
52	50
52	59
52	99
52	6
52	90
52	2
52	18
52	85
52	94
52	88
52	89
52	17
52	94
52	29
52	78
52	71
52	35
52	56
52	29
52	57
52	82
52	48
52	39
52	6
53	62
53	63
53	11
53	43
53	12
53	57
53	40
53	22
53	78
53	67
53	64
53	7
53	85
53	73
53	86
53	48
53	32
53	6
53	26
53	90
53	8
53	2
53	42
53	75
53	51
53	69
53	53
53	74
53	16
53	48
53	12
53	96
53	54
53	78
53	11
53	21
53	6
53	95
53	50
53	32
53	35
53	68
53	49
53	60
53	92
53	42
53	62
53	51
53	71
53	62
54	68
54	29
54	51
54	19
54	72
54	14
54	83
54	39
54	96
54	33
54	61
54	11
54	52
54	37
54	84
54	69
54	78
54	45
54	92
54	62
54	46
54	74
54	51
54	76
54	10
54	38
54	79
54	42
54	81
54	12
54	8
54	9
54	5
54	90
54	99
54	45
54	93
54	12
54	34
54	25
54	98
54	97
55	57
55	98
55	71
55	77
55	90
55	72
55	76
55	55
55	14
55	71
55	4
55	68
55	39
55	34
55	63
55	1
55	32
55	67
55	32
55	95
55	31
55	67
55	82
55	71
55	66
55	40
55	54
55	94
55	6
55	87
55	28
55	31
55	81
55	56
55	13
55	18
55	82
55	56
55	75
55	91
55	24
55	41
55	5
55	51
55	31
55	83
55	81
55	1
55	65
56	61
56	58
56	95
56	24
56	39
56	59
56	73
56	6
56	88
56	49
56	67
56	80
56	100
56	73
56	97
56	32
56	39
56	7
56	35
56	71
56	16
56	50
56	100
56	52
56	83
56	70
56	33
56	81
56	80
56	46
56	86
56	91
56	50
56	53
56	71
56	88
56	43
56	42
56	79
56	40
56	23
56	89
56	63
56	96
56	96
56	77
56	61
56	69
56	46
56	40
56	48
57	62
57	66
57	5
57	19
57	98
57	86
57	24
57	73
57	75
57	25
57	59
57	1
57	78
57	73
57	40
57	55
57	74
57	52
57	59
57	23
57	75
57	97
57	19
57	44
57	15
57	31
57	60
57	30
57	72
57	10
57	71
57	65
57	94
57	3
57	30
57	23
57	58
57	46
57	41
57	16
57	94
57	59
57	53
57	16
57	16
57	4
57	33
57	88
57	32
57	37
57	67
58	28
58	76
58	95
58	57
58	56
58	71
58	48
58	26
58	91
58	99
58	27
58	30
58	96
58	50
58	52
58	61
58	11
58	40
58	96
58	13
58	41
58	13
58	48
58	55
58	78
58	91
58	80
58	96
58	6
58	56
58	70
58	53
58	40
58	10
58	30
58	55
58	79
58	26
58	65
58	22
58	73
59	42
59	47
59	21
59	42
59	72
59	97
59	47
59	2
59	35
59	4
59	52
59	18
59	52
59	97
59	14
59	55
59	55
59	21
59	48
59	92
59	2
59	65
59	19
59	13
59	7
59	56
59	87
59	51
59	22
59	54
59	93
59	16
59	45
59	8
59	98
59	72
59	25
59	29
59	88
60	47
60	29
60	59
60	34
60	89
60	16
60	53
60	58
60	16
60	83
60	78
60	99
60	66
60	86
60	77
60	71
60	91
60	56
60	11
60	75
60	64
60	11
60	66
60	32
60	28
60	93
60	82
60	98
60	73
60	6
60	17
60	45
60	79
60	64
60	36
60	54
61	69
61	8
61	72
61	61
61	21
61	54
61	87
61	90
61	9
61	63
61	49
61	15
61	76
61	68
61	13
61	6
61	44
61	14
61	31
61	77
61	69
61	73
61	53
61	3
61	67
61	59
61	59
61	40
61	19
61	10
61	63
61	14
61	78
61	94
61	32
61	72
61	26
61	52
61	95
61	11
61	53
61	49
61	92
61	42
62	3
62	11
62	46
62	95
62	27
62	22
62	2
62	85
62	93
62	23
62	48
62	6
62	10
62	7
62	79
62	88
62	37
62	88
62	54
62	91
62	18
62	44
62	22
62	77
62	68
62	79
62	16
62	46
62	39
62	76
62	29
62	34
62	57
62	59
62	85
62	61
62	1
62	58
62	75
62	6
62	59
62	38
62	94
62	11
62	43
63	8
63	98
63	44
63	89
63	71
63	13
63	37
63	52
63	86
63	69
63	35
63	29
63	8
63	63
63	68
63	6
63	31
63	86
63	63
63	62
63	83
63	47
63	35
63	69
63	87
63	26
63	35
63	50
63	21
63	40
63	64
63	9
63	100
63	100
63	97
63	2
63	86
63	99
63	43
63	100
63	94
63	46
63	27
63	92
63	57
63	97
63	44
63	44
63	45
63	100
63	73
63	38
63	88
63	58
63	78
63	65
63	81
63	75
63	70
63	4
63	29
63	12
64	84
64	59
64	64
64	33
64	71
64	8
64	58
64	46
64	6
64	88
64	47
64	8
64	78
64	13
64	17
64	85
64	79
64	36
64	68
64	14
64	16
64	78
64	59
64	53
64	37
64	27
64	26
64	44
64	52
64	38
64	30
64	32
64	59
64	8
64	78
64	79
64	14
64	28
65	78
65	21
65	8
65	59
65	28
65	93
65	61
65	1
65	63
65	36
65	50
65	10
65	72
65	85
65	85
65	51
65	92
65	51
65	90
65	83
65	69
65	52
65	46
65	15
65	78
65	59
65	4
65	1
65	10
65	8
65	86
65	43
65	34
65	80
65	17
65	85
65	97
65	14
65	87
65	33
65	19
65	90
65	17
66	87
66	9
66	57
66	62
66	55
66	6
66	60
66	56
66	43
66	93
66	48
66	77
66	48
66	97
66	48
66	57
66	18
66	55
66	45
66	7
66	26
66	83
66	100
66	73
66	92
66	49
66	100
66	42
66	14
66	48
66	55
66	81
66	25
66	60
66	39
66	64
66	16
66	94
66	81
66	29
66	11
66	6
66	2
66	96
66	96
66	12
66	23
67	100
67	18
67	22
67	93
67	7
67	99
67	35
67	18
67	23
67	60
67	84
67	98
67	79
67	15
67	20
67	6
67	92
67	84
67	9
67	67
67	44
67	96
67	65
67	80
67	83
67	42
67	46
67	6
67	14
67	15
67	88
67	31
67	52
67	37
67	8
67	79
67	63
67	65
67	21
67	4
67	64
67	91
67	38
67	63
67	6
67	92
67	53
67	84
67	39
67	23
67	69
67	46
67	27
67	42
67	24
67	41
67	80
67	63
67	48
67	44
68	4
68	56
68	3
68	57
68	66
68	28
68	20
68	60
68	37
68	74
68	52
68	90
68	73
68	74
68	17
68	22
68	86
68	73
68	26
68	85
68	63
68	63
68	13
68	8
68	11
68	90
68	47
68	14
68	67
68	7
68	30
68	97
68	67
68	21
68	4
68	92
68	84
68	82
68	93
68	55
68	4
68	47
68	26
68	26
68	49
68	61
68	39
68	34
68	13
68	78
69	61
69	54
69	94
69	54
69	42
69	75
69	60
69	11
69	69
69	87
69	66
69	59
69	23
69	79
69	1
69	37
69	34
69	1
69	24
69	24
69	65
69	98
69	56
69	4
69	52
69	25
69	95
69	92
69	4
69	15
69	64
69	78
69	8
69	2
69	55
69	32
69	93
69	68
69	98
69	22
69	38
69	90
69	56
69	19
69	31
69	90
69	84
69	95
69	24
69	18
69	83
69	91
69	37
69	82
69	72
69	17
69	52
69	37
69	79
69	50
69	60
69	75
70	96
70	40
70	66
70	9
70	92
70	20
70	70
70	89
70	71
70	100
70	27
70	54
70	46
70	26
70	68
70	18
70	42
70	31
70	61
70	15
70	61
70	1
70	31
70	47
70	16
70	15
70	12
70	44
70	67
70	6
70	51
70	42
70	36
70	85
70	82
70	31
70	70
70	83
70	75
70	18
70	73
70	49
71	90
71	57
71	50
71	79
71	74
71	61
71	75
71	50
71	14
71	73
71	5
71	53
71	37
71	74
71	46
71	6
71	95
71	60
71	43
71	64
71	49
71	55
71	34
71	27
71	54
71	97
71	91
71	92
71	71
71	44
71	53
71	99
71	16
71	85
71	89
71	3
71	53
71	25
71	33
71	61
71	13
71	95
71	68
71	48
71	16
71	83
71	15
71	82
71	19
71	62
71	14
71	58
72	20
72	20
72	91
72	91
72	98
72	75
72	73
72	25
72	90
72	13
